ville;quartier;prix;surface;;nombre_de_chambres;nombre_de_salles_de_bain;etage;terrasse;garage;ascenseur;piscine;securite;quartier_key;lat;lon;nb_ecoles;nb_hopitaux;nb_pharmacies;nb_mosquees;nb_banques;nb_centres_commerciaux;prix_m2_quartier;score_commodites;bien_appartement;bien_bureau;bien_ferme;bien_local_commercial;bien_logement;bien_maison;bien_riad;bien_terrain;bien_villa
marrakech;route de l'ourika;31000000.0;900.0;;8.0;8.0;3.0;1;1;0;1;0;marrakech_route de l'ourika;31.590045807313;-7.984949694724;0;0;1;0;0;1;1443.032703249432;-0.9483753370456829;False;False;False;False;False;False;False;False;True
marrakech;route amizmiz;7500000.0;285.0;;4.0;4.0;3.0;1;1;0;1;1;marrakech_route amizmiz;31.608460234265;-7.972056855067;5;3;32;7;3;0;1958.7141611159568;-0.4638229699645047;False;False;False;False;False;False;False;False;True
marrakech;route amizmiz;28000000.0;658.0;;6.0;7.0;3.0;1;1;1;1;1;marrakech_route amizmiz;31.608460234265;-7.972056855067;5;3;32;7;3;0;1958.7141611159568;-0.4638229699645047;False;False;False;False;False;False;False;False;True
marrakech;ennakhil;2000000.0;150.0;;3.0;3.0;3.0;1;0;0;1;1;marrakech_ennakhil;31.6293792;-8.0585711;20;1;58;19;6;0;2811.198751768993;0.19147689655152456;False;False;False;False;False;False;True;False;False
marrakech;route de l'ourika;9500000.0;450.0;;4.0;4.0;3.0;1;1;0;1;1;marrakech_route de l'ourika;31.590045807313;-7.984949694724;0;0;1;0;0;1;1443.032703249432;-0.9483753370456829;False;False;False;False;False;False;False;False;True
marrakech;hay targa;18776500.0;1200.0;;10.0;10.0;3.0;1;1;0;1;1;marrakech_hay targa;31.6469821;-8.0427844;8;3;26;5;5;0;9325.2927307407;-0.5043733785279627;False;False;False;False;False;False;True;False;False
marrakech;ennakhil;2460000.0;126.0;;2.0;2.0;3.0;1;1;0;1;0;marrakech_ennakhil;31.6293792;-8.0585711;20;1;58;19;6;0;2811.198751768993;0.19147689655152456;True;False;False;False;False;False;False;False;False
marrakech;route de l'ourika;13800000.0;30000.0;;3.0;2.0;3.0;0;0;0;0;0;marrakech_route de l'ourika;31.590045807313;-7.984949694724;0;0;1;0;0;1;1443.032703249432;-0.9483753370456829;False;False;False;False;False;False;False;True;False
marrakech;route de ouarzazate;12500000.0;5780.0;;12.0;10.0;3.0;1;1;0;1;1;marrakech_route de ouarzazate;30.92975;-7.21359;0;0;0;0;0;0;1680.1494528647545;-1.1102653801356612;False;False;False;False;False;False;False;False;True
marrakech;route de l'ourika;2900000.0;135.0;;4.0;3.0;3.0;1;1;0;1;1;marrakech_route de l'ourika;31.590045807313;-7.984949694724;0;0;1;0;0;1;1443.032703249432;-0.9483753370456829;False;False;False;False;False;False;False;False;True
marrakech;route de fez;800000.0;40000.0;;3.0;2.0;3.0;0;0;0;0;0;marrakech_route de fez;31.6024314;-7.9715022;4;2;22;5;1;0;938.8394432564196;-0.660655646641285;False;False;False;False;False;False;False;True;False
marrakech;gueliz;1900000.0;73.0;;2.0;2.0;3.0;1;1;1;0;1;marrakech_gueliz;31.6323098;-8.0093736;5;5;50;12;48;1;13268.01147586316;0.25684142723798925;True;False;False;False;False;False;False;False;False
marrakech;gueliz;2100000.0;91.0;;2.0;2.0;3.0;0;1;1;1;1;marrakech_gueliz;31.6323098;-8.0093736;5;5;50;12;48;1;13268.01147586316;0.25684142723798925;True;False;False;False;False;False;False;False;False
